epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,13710.9,1.26741,1.68984,0.99788,0.55348,0.40812,0.43712,0.2435,1.25881,1.62834,0.97427,6.67789e-05,6.67789e-05,6.67789e-05
61,13938,1.26395,1.68427,0.99651,0.54982,0.413,0.43746,0.24348,1.25863,1.62771,0.97399,6.57963e-05,6.57963e-05,6.57963e-05
62,14164.9,1.2656,1.68475,0.99674,0.56045,0.41181,0.43757,0.24341,1.25853,1.62756,0.9738,6.48071e-05,6.48071e-05,6.48071e-05
63,14391.7,1.26445,1.6837,0.99668,0.56438,0.41196,0.43776,0.24345,1.25823,1.62736,0.97372,6.38115e-05,6.38115e-05,6.38115e-05
64,14620.6,1.26485,1.67999,0.99625,0.55792,0.41397,0.43829,0.24329,1.25815,1.62659,0.97365,6.28101e-05,6.28101e-05,6.28101e-05
65,14854,1.26471,1.68245,0.99591,0.55892,0.41543,0.43863,0.24332,1.25789,1.62591,0.97346,6.18034e-05,6.18034e-05,6.18034e-05
66,15091.2,1.26339,1.68079,0.99644,0.56013,0.41559,0.43906,0.2435,1.25771,1.62535,0.9733,6.07916e-05,6.07916e-05,6.07916e-05
67,15321.9,1.26333,1.6784,0.99638,0.54233,0.41382,0.43899,0.24367,1.25735,1.62522,0.97321,5.97754e-05,5.97754e-05,5.97754e-05
68,15553.6,1.26186,1.678,0.99566,0.62365,0.41229,0.43929,0.24357,1.25724,1.62508,0.97317,5.87551e-05,5.87551e-05,5.87551e-05
69,15784.9,1.26368,1.67856,0.99587,0.6209,0.4134,0.43949,0.24372,1.25717,1.62486,0.97315,5.77311e-05,5.77311e-05,5.77311e-05
70,16015.7,1.26175,1.6764,0.99533,0.62066,0.41402,0.43962,0.24374,1.25719,1.62431,0.97312,5.6704e-05,5.6704e-05,5.6704e-05
71,16245.2,1.26322,1.6749,0.99589,0.5398,0.41754,0.43972,0.24368,1.25709,1.62399,0.97303,5.56742e-05,5.56742e-05,5.56742e-05
72,16472.3,1.26071,1.67319,0.99459,0.53035,0.415,0.43927,0.24348,1.25701,1.6243,0.97301,5.46421e-05,5.46421e-05,5.46421e-05
73,16699,1.26196,1.67242,0.99484,0.62464,0.4132,0.43988,0.24389,1.25718,1.62322,0.97281,5.36081e-05,5.36081e-05,5.36081e-05
74,16925.8,1.25947,1.67207,0.99424,0.6253,0.41315,0.44018,0.2439,1.25711,1.62266,0.97269,5.25728e-05,5.25728e-05,5.25728e-05
75,17153.1,1.26062,1.67291,0.99479,0.62654,0.41281,0.44026,0.24424,1.25702,1.62218,0.97254,5.15366e-05,5.15366e-05,5.15366e-05
76,17380.1,1.2603,1.66966,0.99455,0.62535,0.41412,0.44026,0.24414,1.25688,1.62232,0.9725,5.05e-05,5.05e-05,5.05e-05
77,17607.1,1.26039,1.66809,0.9942,0.62775,0.41244,0.44328,0.245,1.25693,1.62153,0.97239,4.94634e-05,4.94634e-05,4.94634e-05
78,17834.4,1.25914,1.66457,0.99377,0.62469,0.41423,0.44385,0.24537,1.2568,1.6214,0.97241,4.84272e-05,4.84272e-05,4.84272e-05
79,18061.2,1.25737,1.66174,0.99339,0.62419,0.41403,0.44094,0.24436,1.25695,1.62103,0.97232,4.73919e-05,4.73919e-05,4.73919e-05
80,18288.1,1.25968,1.66477,0.99358,0.63484,0.40948,0.44075,0.24422,1.25688,1.62064,0.97228,4.63579e-05,4.63579e-05,4.63579e-05
81,18514.7,1.25816,1.66328,0.99335,0.63352,0.41088,0.44135,0.24441,1.25677,1.6207,0.97228,4.53258e-05,4.53258e-05,4.53258e-05
82,18741.4,1.25882,1.66217,0.99255,0.62851,0.41228,0.44138,0.24442,1.25671,1.62098,0.97214,4.4296e-05,4.4296e-05,4.4296e-05
83,18968.4,1.25963,1.66298,0.99313,0.54032,0.41606,0.44114,0.24448,1.25655,1.62092,0.972,4.32689e-05,4.32689e-05,4.32689e-05
84,19195.5,1.25899,1.66234,0.99303,0.55722,0.41551,0.44122,0.24461,1.25662,1.62028,0.97177,4.22449e-05,4.22449e-05,4.22449e-05
85,19422.5,1.25596,1.65726,0.99253,0.56555,0.41482,0.44153,0.24477,1.2565,1.61988,0.97164,4.12246e-05,4.12246e-05,4.12246e-05
86,19649.5,1.25509,1.6561,0.99215,0.5741,0.41477,0.4413,0.24494,1.2564,1.61975,0.97158,4.02084e-05,4.02084e-05,4.02084e-05
87,19876.2,1.25697,1.65804,0.99149,0.5778,0.4145,0.44155,0.24479,1.25621,1.61991,0.97149,3.91966e-05,3.91966e-05,3.91966e-05
88,20103.5,1.25631,1.65609,0.99212,0.58087,0.41724,0.44142,0.24463,1.25614,1.61997,0.97141,3.81899e-05,3.81899e-05,3.81899e-05
89,20330.8,1.25746,1.65744,0.99276,0.57436,0.4201,0.44126,0.24461,1.25623,1.6199,0.97143,3.71885e-05,3.71885e-05,3.71885e-05
90,20557.8,1.25734,1.65728,0.992,0.57533,0.41945,0.44129,0.24456,1.25611,1.61935,0.97127,3.61929e-05,3.61929e-05,3.61929e-05
91,20784.6,1.25591,1.65596,0.99132,0.5723,0.42042,0.44119,0.2447,1.256,1.61947,0.97114,3.52037e-05,3.52037e-05,3.52037e-05
92,21011.6,1.25531,1.65274,0.99157,0.57282,0.42022,0.44485,0.24571,1.25607,1.6192,0.97107,3.42211e-05,3.42211e-05,3.42211e-05
93,21238.3,1.25609,1.65194,0.99128,0.60142,0.40949,0.44481,0.2461,1.25605,1.61848,0.97091,3.32457e-05,3.32457e-05,3.32457e-05
94,21465.1,1.25372,1.64933,0.99084,0.60122,0.40933,0.44502,0.24615,1.25593,1.61857,0.97088,3.22778e-05,3.22778e-05,3.22778e-05
95,21692.1,1.25636,1.65281,0.9911,0.5997,0.40872,0.44474,0.24617,1.25589,1.61856,0.97075,3.1318e-05,3.1318e-05,3.1318e-05
96,21918.7,1.25326,1.64928,0.99039,0.58317,0.41676,0.44442,0.24609,1.25592,1.6185,0.97076,3.03665e-05,3.03665e-05,3.03665e-05
97,22145.6,1.255,1.6493,0.99136,0.57357,0.41921,0.44144,0.24532,1.25589,1.61879,0.97076,2.94239e-05,2.94239e-05,2.94239e-05
98,22372.4,1.25324,1.64873,0.99109,0.57456,0.41976,0.44169,0.24525,1.25569,1.61889,0.97075,2.84906e-05,2.84906e-05,2.84906e-05
99,22599.4,1.25434,1.65008,0.99147,0.57724,0.41843,0.4417,0.24532,1.25577,1.6191,0.97082,2.75668e-05,2.75668e-05,2.75668e-05
100,22826,1.25421,1.64913,0.99096,0.58175,0.417,0.44168,0.24529,1.25588,1.61867,0.9707,2.66532e-05,2.66532e-05,2.66532e-05
101,23053.2,1.25249,1.64427,0.99005,0.57984,0.41871,0.44502,0.24613,1.25579,1.61848,0.97067,2.575e-05,2.575e-05,2.575e-05
102,23280,1.25201,1.64517,0.9903,0.57926,0.41922,0.44455,0.24605,1.2558,1.61839,0.9706,2.48577e-05,2.48577e-05,2.48577e-05
103,23507.1,1.25426,1.64646,0.99055,0.59659,0.41189,0.44448,0.24622,1.25586,1.61809,0.97056,2.39766e-05,2.39766e-05,2.39766e-05
104,23733.9,1.25309,1.64567,0.9902,0.6144,0.40647,0.44456,0.24621,1.25615,1.61773,0.97048,2.31071e-05,2.31071e-05,2.31071e-05
105,23961.2,1.25127,1.64272,0.989,0.61464,0.4075,0.44421,0.24598,1.25609,1.61788,0.97036,2.22497e-05,2.22497e-05,2.22497e-05
106,24188.3,1.25035,1.64091,0.98909,0.61288,0.4059,0.44442,0.24609,1.25612,1.61752,0.97026,2.14046e-05,2.14046e-05,2.14046e-05
107,24415.2,1.25202,1.64336,0.98932,0.62041,0.406,0.44447,0.24617,1.25616,1.61747,0.97021,2.05723e-05,2.05723e-05,2.05723e-05
108,24642,1.25308,1.64475,0.99002,0.628,0.40539,0.44448,0.24627,1.25614,1.6177,0.97019,1.97532e-05,1.97532e-05,1.97532e-05
109,24868.8,1.25156,1.64266,0.98941,0.62973,0.40632,0.44493,0.24643,1.25625,1.61736,0.97003,1.89475e-05,1.89475e-05,1.89475e-05
110,25095.9,1.25209,1.64244,0.98977,0.62365,0.40903,0.44481,0.24629,1.25621,1.61746,0.97007,1.81557e-05,1.81557e-05,1.81557e-05
111,25322.3,1.25025,1.64065,0.98933,0.62532,0.40754,0.44488,0.24661,1.25635,1.61707,0.96997,1.7378e-05,1.7378e-05,1.7378e-05
112,25549,1.25056,1.63942,0.98953,0.62331,0.40778,0.44505,0.24652,1.25635,1.61698,0.96988,1.66149e-05,1.66149e-05,1.66149e-05
113,25777.1,1.25206,1.63809,0.9894,0.62509,0.407,0.44505,0.24666,1.25622,1.61707,0.96984,1.58667e-05,1.58667e-05,1.58667e-05
114,26007.1,1.2499,1.6379,0.98871,0.62574,0.40683,0.44537,0.24662,1.25631,1.61704,0.96984,1.51336e-05,1.51336e-05,1.51336e-05
115,26236.9,1.25219,1.63896,0.98894,0.62607,0.40731,0.4451,0.2465,1.25632,1.61734,0.96976,1.44161e-05,1.44161e-05,1.44161e-05
116,26466.6,1.25006,1.63822,0.98873,0.62569,0.40777,0.44522,0.24646,1.25636,1.61718,0.96976,1.37143e-05,1.37143e-05,1.37143e-05
117,26696.5,1.25064,1.6385,0.98866,0.62797,0.40587,0.44477,0.24646,1.25637,1.61717,0.96971,1.30287e-05,1.30287e-05,1.30287e-05
118,26923.9,1.25115,1.63844,0.98857,0.62711,0.40692,0.44508,0.24673,1.25628,1.61744,0.96964,1.23596e-05,1.23596e-05,1.23596e-05
119,27150.6,1.25014,1.63594,0.98872,0.62625,0.40609,0.44461,0.24642,1.25613,1.6177,0.96962,1.17072e-05,1.17072e-05,1.17072e-05
120,27377.3,1.25139,1.63699,0.98939,0.62915,0.40547,0.44465,0.24635,1.25616,1.61771,0.96962,1.10718e-05,1.10718e-05,1.10718e-05
121,27604.2,1.25029,1.63482,0.98874,0.62891,0.40531,0.44476,0.24627,1.25608,1.6178,0.96964,1.04537e-05,1.04537e-05,1.04537e-05
122,27831,1.24862,1.63439,0.98804,0.62809,0.40591,0.44495,0.24629,1.25591,1.61838,0.9697,9.85311e-06,9.85311e-06,9.85311e-06
123,28057.8,1.24859,1.63375,0.98824,0.62748,0.40528,0.4449,0.24645,1.25595,1.61799,0.96966,9.2704e-06,9.2704e-06,9.2704e-06
124,28284.7,1.25037,1.63479,0.98834,0.63178,0.40345,0.44465,0.24639,1.25591,1.61801,0.96965,8.70577e-06,8.70577e-06,8.70577e-06
125,28511.4,1.24873,1.62962,0.98782,0.63278,0.4029,0.44479,0.24591,1.25589,1.61787,0.96956,8.15947e-06,8.15947e-06,8.15947e-06
126,28738.1,1.24997,1.63228,0.98835,0.62744,0.40501,0.44466,0.24577,1.25594,1.61784,0.9695,7.63174e-06,7.63174e-06,7.63174e-06
127,28964.6,1.24979,1.63253,0.98776,0.63001,0.40417,0.44495,0.24585,1.25602,1.61765,0.96948,7.12282e-06,7.12282e-06,7.12282e-06
128,29191,1.2484,1.63189,0.98815,0.63028,0.40487,0.44485,0.24611,1.25608,1.61779,0.96932,6.63292e-06,6.63292e-06,6.63292e-06
129,29417.9,1.24921,1.63246,0.988,0.6329,0.40469,0.44471,0.24602,1.25602,1.61767,0.96936,6.16227e-06,6.16227e-06,6.16227e-06
130,29645.1,1.24946,1.63301,0.98809,0.63375,0.406,0.44511,0.24608,1.25604,1.6178,0.96935,5.71106e-06,5.71106e-06,5.71106e-06
131,29871.9,1.25038,1.63351,0.98799,0.63542,0.40554,0.44499,0.24614,1.256,1.61796,0.96924,5.2795e-06,5.2795e-06,5.2795e-06
132,30098.7,1.24805,1.63036,0.98745,0.63928,0.40455,0.44498,0.246,1.25604,1.61809,0.96931,4.86777e-06,4.86777e-06,4.86777e-06
133,30325.8,1.24935,1.63233,0.98798,0.64002,0.40521,0.44464,0.24597,1.25588,1.61867,0.96936,4.47606e-06,4.47606e-06,4.47606e-06
134,30552.6,1.24905,1.63074,0.9884,0.64134,0.40442,0.44473,0.24587,1.25589,1.61849,0.96938,4.10454e-06,4.10454e-06,4.10454e-06
135,30779.6,1.24806,1.63118,0.98776,0.6382,0.40433,0.44462,0.24595,1.25586,1.61892,0.96945,3.75337e-06,3.75337e-06,3.75337e-06
136,31006.3,1.24709,1.62925,0.98731,0.63581,0.40528,0.44448,0.24575,1.25591,1.61918,0.96944,3.4227e-06,3.4227e-06,3.4227e-06
137,31233.3,1.24945,1.63164,0.98835,0.63755,0.40576,0.44475,0.24583,1.25584,1.61914,0.96942,3.11268e-06,3.11268e-06,3.11268e-06
138,31460,1.24697,1.6284,0.98715,0.6359,0.4051,0.44468,0.24593,1.256,1.61916,0.96938,2.82345e-06,2.82345e-06,2.82345e-06
