epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,144.3,0.44994,0.33919,0.87222,0.9509,0.925,0.97,0.89725,0.36743,0.27034,0.80071,5.8973e-05,5.8973e-05,5.8973e-05
109,145.551,0.44597,0.33764,0.88047,0.95109,0.92704,0.97004,0.89846,0.36687,0.27083,0.80101,5.8412e-05,5.8412e-05,5.8412e-05
110,146.798,0.44386,0.33897,0.86727,0.95119,0.93316,0.97178,0.89948,0.36345,0.27098,0.80027,5.7851e-05,5.7851e-05,5.7851e-05
111,148.036,0.43118,0.32336,0.86249,0.95431,0.93048,0.97193,0.8995,0.36431,0.27087,0.79989,5.729e-05,5.729e-05,5.729e-05
112,149.311,0.39824,0.30172,0.85961,0.95472,0.92873,0.97118,0.89902,0.36388,0.26873,0.79896,5.6729e-05,5.6729e-05,5.6729e-05
113,150.552,0.43785,0.3212,0.86208,0.96207,0.92128,0.9696,0.89899,0.36427,0.26761,0.79827,5.6168e-05,5.6168e-05,5.6168e-05
114,151.787,0.43618,0.32371,0.86819,0.96047,0.92101,0.96981,0.89897,0.36267,0.26642,0.79785,5.5607e-05,5.5607e-05,5.5607e-05
115,153.016,0.40141,0.31308,0.86382,0.95703,0.92591,0.97065,0.89807,0.36082,0.26575,0.79734,5.5046e-05,5.5046e-05,5.5046e-05
116,154.252,0.4146,0.31879,0.87068,0.95142,0.9272,0.97116,0.8981,0.35759,0.2648,0.79647,5.4485e-05,5.4485e-05,5.4485e-05
117,155.48,0.43695,0.32384,0.8602,0.95281,0.92622,0.97086,0.90005,0.35474,0.26366,0.79622,5.3924e-05,5.3924e-05,5.3924e-05
118,156.713,0.43836,0.33166,0.86794,0.95353,0.92756,0.97088,0.90075,0.35509,0.26251,0.79622,5.3363e-05,5.3363e-05,5.3363e-05
119,157.949,0.43064,0.32071,0.87219,0.95288,0.92734,0.97156,0.9008,0.35627,0.26176,0.79617,5.2802e-05,5.2802e-05,5.2802e-05
120,159.202,0.42905,0.3208,0.85958,0.94607,0.92873,0.97141,0.90166,0.35744,0.26354,0.79589,5.2241e-05,5.2241e-05,5.2241e-05
121,160.471,0.42047,0.31317,0.86282,0.9413,0.92921,0.97093,0.90126,0.35686,0.26314,0.79612,5.168e-05,5.168e-05,5.168e-05
122,161.717,0.43561,0.32007,0.85693,0.94055,0.92804,0.97172,0.90161,0.35584,0.26204,0.7958,5.1119e-05,5.1119e-05,5.1119e-05
123,162.946,0.40683,0.30984,0.85973,0.9453,0.92875,0.97153,0.90222,0.35428,0.26124,0.79544,5.0558e-05,5.0558e-05,5.0558e-05
124,164.2,0.41951,0.31527,0.85905,0.9455,0.92886,0.96933,0.90264,0.35376,0.25946,0.79517,4.9997e-05,4.9997e-05,4.9997e-05
125,165.457,0.44124,0.33094,0.85518,0.9535,0.92741,0.97033,0.90427,0.35376,0.2594,0.7951,4.9436e-05,4.9436e-05,4.9436e-05
126,166.718,0.41005,0.30478,0.85559,0.9519,0.92653,0.97093,0.90588,0.35136,0.2591,0.79456,4.8875e-05,4.8875e-05,4.8875e-05
127,167.978,0.43894,0.32322,0.8562,0.95673,0.92295,0.97065,0.90674,0.34908,0.25823,0.79412,4.8314e-05,4.8314e-05,4.8314e-05
128,169.228,0.43199,0.32259,0.86585,0.95861,0.92315,0.97086,0.9086,0.3478,0.2578,0.79366,4.7753e-05,4.7753e-05,4.7753e-05
129,170.482,0.434,0.32691,0.85646,0.94126,0.93626,0.97107,0.90601,0.3472,0.2564,0.79353,4.7192e-05,4.7192e-05,4.7192e-05
130,171.717,0.4338,0.32394,0.87481,0.95581,0.92062,0.96977,0.90594,0.34736,0.25545,0.79371,4.6631e-05,4.6631e-05,4.6631e-05
131,172.945,0.44598,0.33072,0.86873,0.94519,0.93208,0.97086,0.90548,0.34861,0.25678,0.79382,4.607e-05,4.607e-05,4.607e-05
132,174.19,0.44912,0.32988,0.87581,0.94408,0.93314,0.9708,0.90485,0.34747,0.25811,0.79397,4.5509e-05,4.5509e-05,4.5509e-05
133,175.413,0.40327,0.3015,0.86375,0.95081,0.9392,0.97336,0.90633,0.34702,0.25833,0.79403,4.4948e-05,4.4948e-05,4.4948e-05
134,176.652,0.43186,0.32172,0.86695,0.95598,0.93756,0.97326,0.90646,0.34656,0.25623,0.79417,4.4387e-05,4.4387e-05,4.4387e-05
135,177.881,0.45249,0.32726,0.8736,0.95766,0.93705,0.9737,0.9083,0.3471,0.2546,0.79436,4.3826e-05,4.3826e-05,4.3826e-05
136,179.109,0.44786,0.32243,0.88024,0.95255,0.93783,0.97192,0.90811,0.34746,0.25424,0.79401,4.3265e-05,4.3265e-05,4.3265e-05
137,180.349,0.42269,0.31622,0.85666,0.94687,0.93773,0.97215,0.90737,0.34692,0.25541,0.79383,4.2704e-05,4.2704e-05,4.2704e-05
138,181.625,0.43019,0.32665,0.86061,0.93955,0.94144,0.97208,0.9051,0.3449,0.2547,0.79358,4.2143e-05,4.2143e-05,4.2143e-05
139,182.858,0.39645,0.30618,0.86087,0.95797,0.92489,0.97067,0.90602,0.34567,0.25466,0.79338,4.1582e-05,4.1582e-05,4.1582e-05
140,184.088,0.4289,0.32798,0.86023,0.96051,0.92386,0.97089,0.90473,0.34618,0.25498,0.7934,4.1021e-05,4.1021e-05,4.1021e-05
141,185.313,0.40783,0.30971,0.8641,0.96314,0.92377,0.97272,0.90599,0.34661,0.25642,0.79342,4.046e-05,4.046e-05,4.046e-05
142,186.543,0.44288,0.33043,0.86665,0.96396,0.92209,0.97112,0.90514,0.34795,0.25484,0.79336,3.9899e-05,3.9899e-05,3.9899e-05
